,Unnamed: 0,gene_name,uniprot_ID,permutation risk,permutation prot,permutation -log10,theoretical
4534,0.0,C1QBP,Q07021,25.67432567432568,25.874125874125873,0.590500954148024,0.5872767591404933
11799,0.0,RTP3,Q9BQQ7,25.67432567432568,75.82417582417582,0.590500954148024,0.587028377960201
5272,0.0,MORC3,Q14149,25.77422577422577,87.61238761238761,0.5888143715160886,0.5867801387525831
6615,0.0,C9orf153,Q5TBE3,25.77422577422577,93.20679320679321,0.5888143715160886,0.5865320413554315
6964,0.0,PLAG1,Q6DJT9,25.77422577422577,82.11788211788212,0.5888143715160886,0.5862840856068156
8242,0.0,MCF2L2,Q86YR7,25.77422577422577,73.72627372627373,0.5888143715160886,0.5860362713450825
1961,0.0,PIM1,P11309,25.77422577422577,42.65734265734266,0.5888143715160886,0.5857885984088558
8718,0.0,FAM9A,Q8IZU1,25.77422577422577,70.92907092907093,0.5888143715160886,0.5855410666370346
8351,0.0,NUDCD3,Q8IVD9,25.77422577422577,90.10989010989012,0.5888143715160886,0.5852936758687938
11175,0.0,ZC3HAV1L,Q96H79,25.77422577422577,49.95004995004995,0.5888143715160886,0.5850464259435825
10499,0.0,SCG3,Q8WXD2,25.77422577422577,,0.5888143715160886,0.5847993167011244
8501,0.0,SIRT2,Q8IXJ6,25.77422577422577,81.21878121878122,0.5888143715160886,0.5845523479814162
868,0.0,MAFK,O60675,25.77422577422577,46.753246753246756,0.5888143715160886,0.5843055196247277
4687,0.0,FAAP100,Q0VG06,25.874125874125877,75.22477522477523,0.5871343133980668,0.5840588314716005
10482,0.0,WFDC12,Q8WWY7,25.874125874125877,92.10789210789211,0.5871343133980668,0.5838122833628484
4036,0.0,CNTNAP1,P78357,25.874125874125877,89.1108891108891,0.5871343133980668,0.5835658751395555
10904,0.0,MIB2,Q96AX9,25.874125874125877,67.83216783216783,0.5871343133980668,0.5833196066430766
2384,0.0,NAGA,P17050,25.874125874125877,86.91308691308691,0.5871343133980668,0.5830734777150361
9605,0.0,TRIM58,Q8NG06,25.874125874125877,70.22977022977022,0.5871343133980668,0.5828274881973278
2919,0.0,MPST,P25325,25.874125874125877,60.63936063936064,0.5871343133980668,0.5825816379321135
8609,0.0,TRMT44,Q8IYL2,25.874125874125877,72.82717282717283,0.5871343133980668,0.5823359267618232
7705,0.0,MEX3B,Q6ZN04,25.874125874125877,69.33066933066934,0.5871343133980668,0.5820903545291545
8464,0.0,CDAN1,Q8IWY9,25.874125874125877,45.154845154845155,0.5871343133980668,0.5818449210770709
4855,0.0,COASY,Q13057,25.874125874125877,64.83516483516483,0.5871343133980668,0.5815996262488028
3503,0.0,LIMS1,P48059,25.92407592407593,79.62037962037962,0.586296715294842,0.5813544698878456
2011,0.0,SLC25A6,P12236,25.97402597402597,88.51148851148851,0.5854607295085007,0.5811094518379597
12489,0.0,ACAD9,Q9H845,25.97402597402597,85.51448551448551,0.5854607295085007,0.5808645719431699
4283,0.0,CDR2,Q01850,25.97402597402597,51.04895104895105,0.5854607295085007,0.5806198300477646
11129,0.0,SCMH1,Q96GD3,25.97402597402597,96.90309690309691,0.5854607295085007,0.5803752259962953
5993,0.0,IFI16,Q16666,25.97402597402597,71.72827172827172,0.5854607295085007,0.580130759633576
13895,0.0,NOP58,Q9Y2X3,25.97402597402597,86.61338661338661,0.5854607295085007,0.5798864308046826
12612,0.0,NPHS2,Q9NP85,25.97402597402597,81.16883116883118,0.5854607295085007,0.5796422393549524
9177,0.0,C2orf69,Q8N8R5,25.97402597402597,39.16083916083916,0.5854607295085007,0.5793981851299835
6595,0.0,CCDC18,Q5T9S5,25.97402597402597,66.73326673326673,0.5854607295085007,0.579154267975634
13828,0.0,FRMD4B,Q9Y2L6,25.97402597402597,72.72727272727273,0.5854607295085007,0.5789104877380216
10570,0.0,ACOT12,Q8WYK0,26.07392607392607,40.25974025974026,0.5837935701410377,0.5786668442635229
5359,0.0,PDE3A,Q14432,26.07392607392607,76.32367632367632,0.5837935701410377,0.5784233373987733
4536,0.0,ENPEP,Q07075,26.07392607392607,93.60639360639361,0.5837935701410377,0.5781799669906655
11494,0.0,PGLYRP2,Q96PD5,26.07392607392607,81.11888111888112,0.5837935701410377,0.57793673288635
11391,0.0,ZNF578,Q96N58,26.07392607392607,81.21878121878122,0.5837935701410377,0.5776936349332333
9464,0.0,CATSPER1,Q8NEC5,26.07392607392607,79.52047952047953,0.5837935701410377,0.5774506729789787
11082,0.0,GALNT14,Q96FL9,26.07392607392607,83.71628371628371,0.5837935701410377,0.5772078468715045
9781,0.0,OR6K3,Q8NGY3,26.07392607392607,80.41958041958041,0.5837935701410377,0.5769651564589844
9200,0.0,GPATCH11,Q8N954,26.17382617382617,57.94205794205794,0.5821327861595732,0.576722601589846
5428,0.0,IL13RA2,Q14627,26.17382617382617,4.595404595404595,0.5821327861595732,0.5764801821127712
4281,0.0,XPC,Q01831,26.17382617382617,86.81318681318682,0.5821327861595732,0.5762378978766947
4090,0.0,CCL8,P80075,26.17382617382617,64.08591408591408,0.5821327861595732,0.5759957487308042
239,0.0,CGB1,A6NKQ9,26.17382617382617,72.02797202797203,0.5821327861595732,0.5757537345245395
6553,0.0,ATXN7L2,Q5T6C5,26.17382617382617,54.345654345654346,0.5821327861595732,0.575511855107592
7743,0.0,DBX2,Q6ZNG2,26.223776223776227,84.36563436563436,0.5813047697373429,0.5752701103299037
10145,0.0,MGARP,Q8TDB4,26.223776223776227,0.0999000999000999,0.5813047697373429,0.5750285000416675
8605,0.0,COLGALT2,Q8IYK4,26.273726273726272,68.33166833166833,0.5804783289895608,0.5747870240933262
9860,0.0,RASSF8,Q8NHQ8,26.273726273726272,88.51148851148851,0.5804783289895608,0.5745456823355715
8012,0.0,ADIPOR2,Q86V24,26.273726273726272,89.91008991008991,0.5804783289895608,0.5743044746193442
1612,0.0,GCNT3,O95395,26.273726273726272,65.83416583416583,0.5804783289895608,0.5740634007958333
2382,0.0,ZNF30,P17039,26.273726273726272,80.61938061938062,0.5804783289895608,0.5738224607164756
9243,0.0,BOLL,Q8N9W6,26.273726273726272,64.48551448551449,0.5804783289895608,0.5735816542329546
9825,0.0,OR1S1,Q8NH92,26.273726273726272,69.03096903096903,0.5804783289895608,0.5733409811972008
5522,0.0,COL19A1,Q14993,26.273726273726272,50.54945054945055,0.5804783289895608,0.5731004414613905
11500,0.0,TGM7,Q96PF1,26.273726273726272,77.72227772227772,0.5804783289895608,0.5728600348779457
3439,0.0,NSF,P46459,26.273726273726272,96.2037962037962,0.5804783289895608,0.5726197612995331
11236,0.0,MRGPRX3,Q96LB0,26.37362637362637,61.53846153846154,0.5788301506094876,0.5723796205790638
11015,0.0,NEURL3,Q96EH8,26.37362637362637,85.21478521478521,0.5788301506094876,0.572139612569693
10767,0.0,TOMM40L,Q969M1,26.37362637362637,85.91408591408592,0.5788301506094876,0.5718997371248191
9912,0.0,NFKBID,Q8NI38,26.37362637362637,81.51848151848152,0.5788301506094876,0.5716599940980833
4891,0.0,AIMP2,Q13155,26.423576423576428,56.54345654345654,0.578008401108114,0.5714203833433689
12127,0.0,TRIM5,Q9C035,26.473526473526476,78.72127872127872,0.5771882035425108,0.571180904714801
10091,0.0,LGALS14,Q8TCE9,26.473526473526476,99.8001998001998,0.5771882035425108,0.5709415580667462
13287,0.0,RHCG,Q9UBD6,26.473526473526476,68.33166833166833,0.5771882035425108,0.5707023432538112
8778,0.0,CNTROB,Q8N137,26.473526473526476,86.81318681318682,0.5771882035425108,0.5704632601308431
257,0.0,OR6C76,A6NM76,26.473526473526476,76.02397602397602,0.5771882035425108,0.5702243085529288
4604,0.0,LGALS3BP,Q08380,26.473526473526476,83.71628371628371,0.5771882035425108,0.5699854883753939
11372,0.0,FAM161B,Q96MY7,26.523476523476525,31.568431568431567,0.5763695520618307,0.5697467994538027
5931,0.0,RPE65,Q16518,26.57342657342657,79.32067932067932,0.5755524408482517,0.5695082416439575
7501,0.0,LYPD4,Q6UWN0,26.57342657342657,47.252747252747255,0.5755524408482517,0.5692698148018981
6420,0.0,LY6G6F,Q5SQ64,26.57342657342657,88.51148851148851,0.5755524408482517,0.5690315187839012
8904,0.0,METTL4,Q8N3J2,26.57342657342657,83.71628371628371,0.5755524408482517,0.5687933534464802
6370,0.0,SLC27A3,Q5K4L6,26.57342657342657,66.63336663336663,0.5755524408482517,0.568555318646384
0,0.0,ARHGAP10,A1A4S6,26.57342657342657,93.3066933066933,0.5755524408482517,0.5683174142405973
466,0.0,PAX4,O43316,26.57342657342657,34.365634365634364,0.5755524408482517,0.5680796400863397
3382,0.0,KIR2DL1,P43626,26.57342657342657,62.03796203796204,0.5755524408482517,0.5678419960410649
927,0.0,SH2D1A,O60880,26.57342657342657,,0.5755524408482517,0.5676044819624606
10640,0.0,NCSTN,Q92542,26.57342657342657,76.72327672327673,0.5755524408482517,0.5673670977084481
9233,0.0,SCAI,Q8N9R8,26.623376623376625,51.798201798201795,0.5747368641167275,0.5671298431371811
10314,0.0,PHF10,Q8WUB8,26.623376623376625,,0.5747368641167275,0.566892718107046
9104,0.0,KLHDC1,Q8N7A1,26.673326673326674,62.23776223776224,0.5739228161147434,0.5666557224766609
4229,0.0,E2F1,Q01094,26.673326673326674,74.82517482517483,0.5739228161147434,0.5664188561048753
3015,0.0,CFP,P27918,26.673326673326674,62.33766233766234,0.5739228161147434,0.5661821188507693
9293,0.0,NHLRC2,Q8NBF2,26.673326673326674,34.66533466533467,0.5739228161147434,0.5659455105736538
5719,0.0,SHB,Q15464,26.673326673326674,48.65134865134865,0.5739228161147434,0.5657090311330691
8158,0.0,NCAPG2,Q86XI2,26.77322677322677,72.02797202797203,0.5722992834505298,0.5654726803887851
9159,0.0,CEP112,Q8N8E3,26.77322677322677,71.72827172827172,0.5722992834505298,0.5652364582008
5287,0.0,GIT2,Q14161,26.77322677322677,73.42657342657343,0.5722992834505298,0.565000364429341
1754,0.0,GUCA1C,O95843,26.77322677322677,76.92307692307692,0.5722992834505298,0.5647643989348627
11964,0.0,KLF16,Q9BXK1,26.77322677322677,90.40959040959041,0.5722992834505298,0.5645285615780474
4027,0.0,GABRE,P78334,26.77322677322677,54.54545454545455,0.5722992834505298,0.5642928522198037
263,0.0,DBX1,A6NMT0,26.77322677322677,68.63136863136863,0.5722992834505298,0.564057270721267
13539,0.0,EPDR1,Q9UM22,26.77322677322677,77.52247752247752,0.5722992834505298,0.5638218169437983
11516,0.0,TRERF1,Q96PN7,26.77322677322677,36.96303696303696,0.5722992834505298,0.5635864907489843
1533,0.0,OR6A2,O95222,26.77322677322677,70.32967032967034,0.5722992834505298,0.5633512919986361
3049,0.0,CST5,P28325,26.77322677322677,42.357642357642355,0.5722992834505298,0.5631162205547896
9882,0.0,GIMAP7,Q8NHV1,26.77322677322677,66.33366633366633,0.5722992834505298,0.5628812762797045
11054,0.0,SAT2,Q96F10,26.77322677322677,72.32767232767233,0.5722992834505298,0.5626464590358637
11772,0.0,MRPL57,Q9BQC6,26.873126873126875,73.92607392607393,0.5706817974769106,0.5624117686859734
6573,0.0,SYT6,Q5T7P8,26.873126873126875,57.94205794205794,0.5706817974769106,0.562177205092962
3017,0.0,IL1R2,P27930,26.873126873126875,92.10789210789211,0.5706817974769106,0.56194276811998
3501,0.0,GRIA4,P48058,26.873126873126875,69.53046953046953,0.5706817974769106,0.5617084576303992
3252,0.0,EIF1,P41567,26.873126873126875,87.21278721278722,0.5706817974769106,0.5614742734878129
7393,0.0,SLC25A47,Q6Q0C1,26.873126873126875,20.27972027972028,0.5706817974769106,0.5612402155560342
9096,0.0,ZNF655,Q8N720,26.873126873126875,81.21878121878122,0.5706817974769106,0.5610062836990971
5441,0.0,SMC1A,Q14683,26.873126873126875,,0.5706817974769106,0.5607724777812545
12943,0.0,DNAJC17,Q9NVM6,26.873126873126875,93.20679320679321,0.5706817974769106,0.5605387976669789
8240,0.0,CPNE8,Q86YQ8,26.873126873126875,71.82817182817183,0.5706817974769106,0.5603052432209612
1456,0.0,CEP152,O94986,26.873126873126875,60.43956043956044,0.5706817974769106,0.5600718143081105
8686,0.0,UNC5B,Q8IZJ1,26.873126873126875,81.01898101898102,0.5706817974769106,0.5598385107935536
12964,0.0,POLR3E,Q9NVU0,26.873126873126875,42.857142857142854,0.5706817974769106,0.5596053325426349
13269,0.0,MBD2,Q9UBB5,26.923076923076927,61.08891108891109,0.569875307956561,0.5593722794209149
12192,0.0,YIPF3,Q9GZM5,26.97302697302697,,0.5690703133203314,0.5591393512941711
1943,0.0,CHRM1,P11229,26.97302697302697,77.72227772227772,0.5690703133203314,0.5589065480283963
4354,0.0,MAP3K10,Q02779,26.97302697302697,53.74625374625375,0.5690703133203314,0.5586738694897992
12167,0.0,KLHL4,Q9C0H6,26.97302697302697,81.21878121878122,0.5690703133203314,0.5584413155448029
13101,0.0,GCNT4,Q9P109,26.97302697302697,54.845154845154845,0.5690703133203314,0.5582088860600455
7156,0.0,PWWP2B,Q6NUJ5,26.97302697302697,77.22277722277722,0.5690703133203314,0.5579765809023786
7827,0.0,PHLPP2,Q6ZVD8,26.97302697302697,73.72627372627373,0.5690703133203314,0.5577443999388676
6047,0.0,PFKFB4,Q16877,27.07292707292707,93.50649350649351,0.5674647866049131,0.5575123430367911
540,0.0,WIPF1,O43516,27.07292707292707,96.90309690309691,0.5674647866049131,0.5572804100636402
8748,0.0,TTC5,Q8N0Z6,27.07292707292707,82.71728271728271,0.5674647866049131,0.557048600887118
7653,0.0,DNAJC14,Q6Y2X3,27.07292707292707,89.41058941058941,0.5674647866049131,0.5568169153751399
7610,0.0,ZNF562,Q6V9R5,27.07292707292707,70.92907092907093,0.5674647866049131,0.5565853533958319
6545,0.0,ARHGAP21,Q5T5U3,27.07292707292707,90.30969030969031,0.5674647866049131,0.5563539148175312
7195,0.0,ANKRD54,Q6NXT1,27.172827172827173,79.62037962037962,0.5658651734451199,0.5561225995087854
524,0.0,EPB41L2,O43491,27.172827172827173,26.373626373626372,0.5658651734451199,0.5558914073383519
4379,0.0,GNA12,Q03113,27.272727272727273,78.72127872127872,0.5642714304385626,0.5556603381751977
10253,0.0,PAQR8,Q8TEZ7,27.272727272727273,53.246753246753244,0.5642714304385626,0.5554293918884986
9034,0.0,FAM160A2,Q8N612,27.272727272727273,79.82017982017982,0.5642714304385626,0.5551985683476394
4753,0.0,MAP4K2,Q12851,27.272727272727273,100.0,0.5642714304385626,0.5549678674222127
1390,0.0,GFPT2,O94808,27.272727272727273,79.02097902097903,0.5642714304385626,0.5547372889820189
9026,0.0,PARP16,Q8N5Y8,27.372627372627374,89.01098901098901,0.5626835146589306,0.5545068328970658
3662,0.0,MCM2,P49736,27.372627372627374,72.32767232767233,0.5626835146589306,0.5542764990375679
1081,0.0,PDCD6,O75340,27.372627372627374,91.60839160839161,0.5626835146589306,0.5540462872739461
8511,0.0,MSRB3,Q8IXL7,27.372627372627374,89.71028971028971,0.5626835146589306,0.5538161974768273
4305,0.0,TAGLN,Q01995,27.47252747252747,91.20879120879121,0.561101383649056,0.553586229517044
10813,0.0,PMEPA1,Q969W9,27.47252747252747,1.8481518481518482,0.561101383649056,0.5533563832656334
3399,0.0,ASPA,P45381,27.47252747252747,79.82017982017982,0.561101383649056,0.5531266585938378
10059,0.0,CAGE1,Q8TC20,27.47252747252747,71.42857142857143,0.561101383649056,0.5528970553731036
9088,0.0,CELF5,Q8N6W0,27.47252747252747,70.92907092907093,0.561101383649056,0.5526675734750808
805,0.0,LY75,O60449,27.47252747252747,78.72127872127872,0.561101383649056,0.552438212771623
13949,0.0,RRP7A,Q9Y3A4,27.572427572427568,82.11788211788212,0.5595249954141011,0.5522089731347865
6287,0.0,ZC3H12B,Q5HYM0,27.572427572427568,69.68031968031968,0.5595249954141011,0.5519798544368301
12251,0.0,HAPLN2,Q9GZV7,27.572427572427568,90.00999000999,0.5595249954141011,0.5517508565502149
1730,0.0,LSM8,O95777,27.672327672327672,83.21678321678321,0.55795430841487,0.5515219793476036
454,0.0,EFS,O43281,27.672327672327672,94.10589410589411,0.55795430841487,0.55129322270186
12717,0.0,EIF2B3,Q9NR50,27.672327672327672,59.04095904095904,0.55795430841487,0.5510645864860485
9657,0.0,OR10W1,Q8NGF6,27.672327672327672,55.344655344655344,0.55795430841487,0.5508360705734343
8525,0.0,CCDC65,Q8IXS2,27.672327672327672,75.52447552447552,0.55795430841487,0.5506076748374824
9257,0.0,IQUB,Q8NA54,27.672327672327672,70.72927072927072,0.55795430841487,0.5503793991518571
9582,0.0,IPMK,Q8NFU5,27.672327672327672,87.01298701298701,0.55795430841487,0.550151243390422
4088,0.0,PHEX,P78562,27.672327672327672,46.85314685314685,0.55795430841487,0.5499232074272394
11209,0.0,OXNAD1,Q96HP4,27.77222777222777,83.61638361638362,0.5563892815612425,0.5496952911365699
6715,0.0,ZNF318,Q5VUA4,27.77222777222777,68.43156843156844,0.5563892815612425,0.5494674943928719
14017,0.0,PKP3,Q9Y446,27.77222777222777,76.62337662337663,0.5563892815612425,0.5492398170708012
13551,0.0,CAPN11,Q9UMQ6,27.77222777222777,87.81218781218782,0.5563892815612425,0.5490122590452108
10093,0.0,ZFAND1,Q8TCF1,27.77222777222777,89.81018981018981,0.5563892815612425,0.5487848201911499
10782,0.0,RAB24,Q969Q5,27.77222777222777,66.73326673326673,0.5563892815612425,0.5485575003838646
2796,0.0,KEL,P23276,27.77222777222777,84.61538461538461,0.5563892815612425,0.5483302994987963
2025,0.0,CKB,P12277,27.77222777222777,27.47252747252747,0.5563892815612425,0.5481032174115816
2276,0.0,GNS,P15586,27.77222777222777,77.42257742257742,0.5563892815612425,0.5478762539980527
2097,0.0,KRT10,P13645,27.77222777222777,83.51648351648352,0.5563892815612425,0.547649409134236
11701,0.0,COL12A1,Q99715,27.77222777222777,40.05994005994006,0.5563892815612425,0.547422682696352
11621,0.0,SETDB2,Q96T68,27.77222777222777,74.92507492507492,0.5563892815612425,0.547196074560815
4883,0.0,PPFIA1,Q13136,27.77222777222777,78.52147852147853,0.5563892815612425,0.5469695846042327
8936,0.0,FGFRL1,Q8N441,27.77222777222777,74.82517482517483,0.5563892815612425,0.546743212703406
9519,0.0,WDR19,Q8NEZ3,27.872127872127876,83.71628371628371,0.554829874205721,0.5465169587353279
12269,0.0,CHRNA10,Q9GZZ6,27.872127872127876,78.12187812187813,0.554829874205721,0.5462908225771839
2370,0.0,ZNF182,P17025,27.872127872127876,71.22877122877122,0.554829874205721,0.5460648041063509
2502,0.0,HDC,P19113,27.872127872127876,71.02897102897103,0.554829874205721,0.5458389032003976
3461,0.0,RABIF,P47224,27.872127872127876,90.70929070929071,0.554829874205721,0.5456131197370834
4520,0.0,RAD51,Q06609,27.872127872127876,77.42257742257742,0.554829874205721,0.545387453594358
304,0.0,CD300LB,A8K4G0,27.872127872127876,85.71428571428571,0.554829874205721,0.5451619046503617
10413,0.0,C4orf3,Q8WVX3,27.872127872127876,80.11988011988012,0.554829874205721,0.5449364727834245
2800,0.0,ANOS1,P23352,27.872127872127876,55.24475524475525,0.554829874205721,0.5447111578720656
6870,0.0,PPP2R2D,Q66LE6,27.872127872127876,81.41858141858143,0.554829874205721,0.544485959794993
1445,0.0,WDR47,O94967,27.97202797202797,83.11688311688312,0.5532760461370995,0.5442608784311037
8758,0.0,CEND1,Q8N111,27.97202797202797,2.797202797202797,0.5532760461370995,0.5440359136594828
4131,0.0,LACTB,P83111,27.97202797202797,78.62137862137862,0.5532760461370995,0.5438110653594029
981,0.0,NOS1AP,O75052,27.97202797202797,2.097902097902098,0.5532760461370995,0.5435863334103245
2438,0.0,GM2A,P17900,27.97202797202797,90.5094905094905,0.5532760461370995,0.5433617176918947
3807,0.0,RPL37A,P61513,27.97202797202797,40.65934065934066,0.5532760461370995,0.5431372180839473
5430,0.0,ITPR1,Q14643,28.07192807192807,54.24575424575425,0.5517277575742388,0.5429128344665027
5025,0.0,LSAMP,Q13449,28.07192807192807,85.11488511488511,0.5517277575742388,0.5426885667197667
11347,0.0,ZNF488,Q96MN9,28.07192807192807,71.82817182817183,0.5517277575742388,0.542464414724131
4827,0.0,BNIP2,Q12982,28.07192807192807,13.486513486513486,0.5517277575742388,0.5422403783601721
6003,0.0,KYNU,Q16719,28.17182817182817,77.82217782217782,0.5501849691599575,0.5420164575086515
1630,0.0,APOM,O95445,28.17182817182817,93.00699300699301,0.5501849691599575,0.5417926520505146
8902,0.0,BBS5,Q8N3I7,28.17182817182817,83.51648351648352,0.5501849691599575,0.5415689618668914
4303,0.0,ROR2,Q01974,28.17182817182817,39.96003996003996,0.5501849691599575,0.5413453868390949
5114,0.0,SNW1,Q13573,28.17182817182817,73.02697302697302,0.5501849691599575,0.5411219268486217
8196,0.0,NME9,Q86XW9,28.17182817182817,74.12587412587412,0.5501849691599575,0.540898581777151
13991,0.0,HCN4,Q9Y3Q4,28.17182817182817,42.15784215784216,0.5501849691599575,0.5406753515065444
3694,0.0,RGS3,P49796,28.17182817182817,88.21178821178822,0.5501849691599575,0.5404522359188458
14011,0.0,SAMHD1,Q9Y3Z3,28.17182817182817,35.264735264735265,0.5501849691599575,0.5402292348962808
5259,0.0,PDE1C,Q14123,28.17182817182817,42.95704295704296,0.5501849691599575,0.540006348321256
12956,0.0,DNAAF2,Q9NVR5,28.271728271728268,82.91708291708292,0.5486476419550285,0.5397835760763595
4350,0.0,MAP2K1,Q02750,28.271728271728268,84.01598401598402,0.5486476419550285,0.5395609180443595
13418,0.0,PRODH2,Q9UF12,28.271728271728268,52.44755244755245,0.5486476419550285,0.5393383741082045
11011,0.0,MALSU1,Q96EH3,28.271728271728268,83.61638361638362,0.5486476419550285,0.5391159441510232
5243,0.0,COL9A3,Q14050,28.271728271728268,81.21878121878122,0.5486476419550285,0.5388936280561233
11654,0.0,PLIN2,Q99541,28.271728271728268,80.21978021978022,0.5486476419550285,0.5386714257069919
11677,0.0,P2RX7,Q99572,28.271728271728268,47.252747252747255,0.5486476419550285,0.5384493369872949
12691,0.0,ACSS2,Q9NR19,28.271728271728268,37.46253746253746,0.5486476419550285,0.5382273617808764
5836,0.0,CD226,Q15762,28.271728271728268,75.02497502497502,0.5486476419550285,0.5380054999717585
1273,0.0,KLF7,O75840,28.271728271728268,79.62037962037962,0.5486476419550285,0.5377837514441411
4499,0.0,REG3A,Q06141,28.371628371628372,19.18081918081918,0.5471157374322809,0.5375621160824015
7295,0.0,LRRC8B,Q6P9F7,28.371628371628372,60.53946053946054,0.5471157374322809,0.5373405937710934
11892,0.0,DSCC1,Q9BVC3,28.371628371628372,76.82317682317682,0.5471157374322809,0.5371191843949478
3362,0.0,MAGEA1,P43355,28.371628371628372,47.752247752247754,0.5471157374322809,0.5368978878388713
167,0.0,HELT,A6NFD8,28.371628371628372,98.5014985014985,0.5471157374322809,0.5366767039879466
7643,0.0,SLC30A10,Q6XR72,28.371628371628372,69.73026973026973,0.5471157374322809,0.536455632727432
8073,0.0,CYP4Z1,Q86W10,28.371628371628372,57.94205794205794,0.5471157374322809,0.5362346739427607
14013,0.0,FAM32A,Q9Y421,28.42157842157842,55.344655344655344,0.5463518067482287,0.5360138275195407
2424,0.0,PTPN2,P17706,28.47152847152847,72.62737262737262,0.5455892174708085,0.5357930933435547
11444,0.0,GUCD1,Q96NT3,28.47152847152847,83.16683316683317,0.5455892174708085,0.5355724713007592
456,0.0,MAP3K13,O43283,28.47152847152847,14.585414585414586,0.5455892174708085,0.5353519612772846
11644,0.0,NEU1,Q99519,28.47152847152847,75.72427572427573,0.5455892174708085,0.5351315631594343
5122,0.0,GRAP,Q13588,28.57142857142857,67.13286713286713,0.5440680443502757,0.5349112768336851
10464,0.0,ITLN2,Q8WWU7,28.57142857142857,58.04195804195804,0.5440680443502757,0.5346911021866864
4119,0.0,MRPS5,P82675,28.57142857142857,69.73026973026973,0.5440680443502757,0.5344710391052596
10707,0.0,TNR,Q92752,28.671328671328673,71.12887112887113,0.5425521807453263,0.5342510874763985
12165,0.0,ARHGAP39,Q9C0H5,28.671328671328673,65.73426573426573,0.5425521807453263,0.5340312471872682
10740,0.0,KISS1R,Q969F8,28.671328671328673,83.41658341658342,0.5425521807453263,0.5338115181252052
6402,0.0,TCHHL1,Q5QJ38,28.671328671328673,71.62837162837162,0.5425521807453263,0.533591900177717
7429,0.0,ARL9,Q6T311,28.671328671328673,82.81718281718281,0.5425521807453263,0.5333723932324813
22,0.0,PLEKHG3,A1L390,28.671328671328673,4.095904095904096,0.5425521807453263,0.5331529971773463
11288,0.0,RMDN2,Q96LZ7,28.671328671328673,58.94105894105894,0.5425521807453263,0.5329337119003305
5645,0.0,NECTIN1,Q15223,28.77122877122877,56.14385614385614,0.5410415897200879,0.5327145372896209
699,0.0,ORC4,O43929,28.77122877122877,74.42557442557442,0.5410415897200879,0.5324954732335748
13782,0.0,ZNF652,Q9Y2D9,28.77122877122877,83.16683316683317,0.5410415897200879,0.5322765196207176
7842,0.0,MICALCL,Q6ZW33,28.77122877122877,68.23176823176823,0.5410415897200879,0.5320576763397437
786,0.0,HBP1,O60381,28.77122877122877,73.02697302697302,0.5410415897200879,0.5318389432795151
2144,0.0,GFAP,P14136,28.77122877122877,71.52847152847153,0.5410415897200879,0.5316203203290624
11084,0.0,PGAP3,Q96FM1,28.77122877122877,62.33766233766234,0.5410415897200879,0.531401807377583
3950,0.0,UBA52,P62987,28.821178821178822,29.92007992007992,0.5402882599875684,0.5311834043144419
6085,0.0,MSMP,Q1L6U9,28.871128871128867,83.91608391608392,0.5395362347227709,0.5309651110291709
792,0.0,OR7C2,O60412,28.871128871128867,79.02097902097903,0.5395362347227709,0.530746927411468
10192,0.0,SLC26A7,Q8TE54,28.871128871128867,97.3026973026973,0.5395362347227709,0.5305288533511976
5007,0.0,SNTA1,Q13424,28.871128871128867,41.95804195804196,0.5395362347227709,0.5303108887383899
1140,0.0,VPS26A,O75436,28.871128871128867,67.53246753246754,0.5395362347227709,0.5300930334632407
3942,0.0,RPL8,P62917,28.871128871128867,75.22477522477523,0.5395362347227709,0.5298752874161105
1480,0.0,CCNB2,O95067,28.871128871128867,57.84215784215784,0.5395362347227709,0.5296576504875252
10742,0.0,HPS3,Q969F9,28.971028971028968,70.02997002997003,0.5380360795803626,0.529440122568175
3686,0.0,FHIT,P49789,28.971028971028968,69.23076923076923,0.5380360795803626,0.529222703548914
7441,0.0,CCDC171,Q6TFL3,28.971028971028968,68.03196803196803,0.5380360795803626,0.5290053933207606
4709,0.0,FUT2,Q10981,28.971028971028968,73.52647352647352,0.5380360795803626,0.5287881917748963
7425,0.0,SARM1,Q6SZW1,28.971028971028968,48.25174825174825,0.5380360795803626,0.5285710988026661
6804,0.0,BSPRY,Q5W0U4,28.971028971028968,57.34265734265734,0.5380360795803626,0.5283541142955777
12147,0.0,SEMA4C,Q9C0C4,28.971028971028968,65.73426573426573,0.5380360795803626,0.5281372381453012
13006,0.0,EHF,Q9NZC4,28.971028971028968,79.92007992007991,0.5380360795803626,0.5279204702436694
12131,0.0,TRIM2,Q9C040,28.971028971028968,85.61438561438561,0.5380360795803626,0.5277038104826763
14212,0.0,SIRT4,Q9Y6E7,29.07092907092907,66.73326673326673,0.5365410884934114,0.5274872587544782
7401,0.0,TMEM220,Q6QAJ8,29.07092907092907,49.85014985014985,0.5365410884934114,0.5272708149513919
8172,0.0,MEX3D,Q86XN8,29.07092907092907,49.95004995004995,0.5365410884934114,0.5270544789658957
12604,0.0,ALG13,Q9NP73,29.07092907092907,60.33966033966034,0.5365410884934114,0.5268382506906284
6755,0.0,DAB2IP,Q5VWQ8,29.07092907092907,77.22277722277722,0.5365410884934114,0.5266221300183886
848,0.0,TSPAN1,O60635,29.07092907092907,78.22177822177822,0.5365410884934114,0.5264061168421356
